seqname	type	rep1	rep2	rep3
FP005237_TMEM42_3	promoter	2069	2663	3494
FP003571_POLE4_1	promoter	2069	2478	2994
FP025398_ZNF714_1	promoter	2067	2568	3260
FP011552_PRKAR2B_2	promoter	2067	3426	5074
FP010637_C7orf50_1	promoter	2067	2393	3137
FP019259_SUPT16H_2	promoter	2065	2527	3298
FP013854_AK1_1	promoter	2065	2406	2942
FP006275_GOLIM4_2	promoter	2065	2423	3187
FP014611_HK1_3	promoter	2062	3541	4773
FP006740_SEPSECS_1	promoter	2062	2697	3611
FP023171_TCAP_2	promoter	2061	2372	2812
FP012485_SULF1_1	promoter	2059	2985	3748
FP001403_PSRC1_1	promoter	2057	2308	3063
FP021681_ASPHD1_1	promoter	2055	2317	2718
FP019576_CGRRF1_1	promoter	2055	2357	3081
FP015847_F2_1	promoter	2055	2588	3638
FP003539_WBP1_2	promoter	2052	2630	3639
FP009762_BYSL_2	promoter	2050	2550	3599
FP023403_PLCD3_1	promoter	2049	2225	3102
FP013171_DDX58_3	promoter	2048	2488	3298
FP021742_ZNF764_1	promoter	2047	2367	3098
FP018012_R3HDM2_1	promoter	2047	2431	3190
FP018846_STARD13_4	promoter	2046	3344	4955
FP011402_TAF6_2	promoter	2045	2319	3303
FP008069_RAD17_2	promoter	2045	2387	3094
FP028457_ADM2_1	promoter	2044	2245	3053
FP003517_STAMBP_1	promoter	2044	2515	3559
FP021976_FAM96B_1	promoter	2042	2201	2848
FP016087_LBHD1_2	promoter	2041	2241	3184
FP013580_ERP44_1	promoter	2041	2595	3430
FP024471_SEC11C_2	promoter	2037	2505	3343
FP021639_LAT_1	promoter	2037	2269	2843
FP004260_TTN_2	promoter	2037	2669	3423
FP011080_ZNF273_1	promoter	2036	2494	3452
FP003409_ACTR2_1	promoter	2036	2523	3539
FP007480_PRMT9_1	promoter	2035	2384	3083
FP006811_UCHL1_1	promoter	2035	2396	3144
FP029177_NUP62CL_2	promoter	2034	3069	4284
FP007484_NR3C2_1	promoter	2033	2431	3244
FP003360_PEX13_2	promoter	2033	2666	3832
FP019586_MAPK1IP1L_1	promoter	2032	2472	3384
FP007287_LEF1_1	promoter	2031	2705	4280
FP002213_PRRX1_3	promoter	2030	2419	3075
FP012882_PTP4A3_1	promoter	2029	2385	3254
FP008871_NIPAL4_1	promoter	2029	2441	3003
FP005690_ARL13B_1	promoter	2029	2246	3004
FP019947_TC2N_1	promoter	2028	3126	4288
FP012690_SPAG1_1	promoter	2028	2696	3833
FP009477_MSH5-SAPCD1_5	promoter	2028	2758	3660
FP003748_CHST10_1	promoter	2028	2340	3050
FP024215_GNAL_2	promoter	2027	2538	3305
FP006112_U2SURP_1	promoter	2024	2517	3311
FP010517_SERAC1_1	promoter	2023	2183	2814
FP016006_VWCE_1	promoter	2022	2282	3097
FP011349_BUD31_2	promoter	2021	3296	4641
FP025817_GRIK5_1	promoter	2019	2338	3189
FP007725_AHRR_1	promoter	2019	2329	2984
FP014889_LCOR_3	promoter	2018	3191	4566
FP024303_DSC2_1	promoter	2016	2320	3092
FP013198_UBAP1_1	promoter	2015	2604	3507
FP002096_PPOX_1	promoter	2012	2286	3268
FP011241_ADAM22_2	promoter	2011	2387	3296
FP000636_NCDN_2	promoter	2011	2485	3438
FP028280_TNRC6B_3	promoter	2009	3214	4570
FP028567_OFD1_2	promoter	2008	2398	3056
FP025432_ZNF536_4	promoter	2008	2488	3318
FP028747_SLC9A7_1	promoter	2007	2347	2921
FP022063_ESRP2_1	promoter	2007	2214	2761
FP018997_ATP7B_1	promoter	2007	2328	3059
FP013439_DAPK1_1	promoter	2007	2149	2816
FP029028_PGK1_1	promoter	2006	2248	2928
FP000709_MYCL_1	promoter	2006	2419	3143
FP023639_MKS1_1	promoter	2004	2274	2848
FP020870_CHRNA3_2	promoter	2001	2584	3349
FP010698_RSPH10B2_1	promoter	2001	2382	3290
FP000770_SLC2A1_1	promoter	2001	2359	2832
FP006941_ADGRL3_4	promoter	2000	2303	2949
FP020801_ULK3_1	promoter	1999	2384	2931
FP019560_STYX_1	promoter	1999	2291	2836
FP012308_BAG4_2	promoter	1998	2368	3267
FP010177_MICAL1_3	promoter	1998	2284	3107
FP014662_ECD_1	promoter	1997	2174	2855
FP009413_DDX39B_5	promoter	1997	3039	4343
FP008779_SLC26A2_2	promoter	1997	2229	3003
FP017956_CNPY2_2	promoter	1996	3626	5138
FP014429_ZNF248_1	promoter	1996	2396	3116
FP023322_AARSD1_1	promoter	1995	5843	9699
FP009172_GCNT2_1	promoter	1993	3449	4893
FP026977_CPNE1_1	promoter	1992	2355	3135
FP022755_TMEM220_2	promoter	1992	2262	2693
FP019730_RDH12_1	promoter	1992	3287	4296
FP029536_FLNA_1	promoter	1991	3104	4042
FP008645_PCDHGB2_2	promoter	1991	2131	2703
FP003672_ZNF2_2	promoter	1991	2389	3261
FP022849_FLII_2	promoter	1989	2355	2995
FP018912_SERP2_1	promoter	1987	2419	3100
FP016593_PCF11_1	promoter	1985	2447	3408
FP008797_RPS14_1	promoter	1985	2325	3103
FP024637_GPX4_1	promoter	1984	5113	4429
FP002638_NSL1_1	promoter	1984	2422	3138
FP021355_UBALD1_1	promoter	1981	1983	2445
FP010024_SH3BGRL2_2	promoter	1980	2523	3435
FP005798_BOC_2	promoter	1980	7367	7028
FP020945_ZNF592_1	promoter	1978	2996	3629
FP017031_CDON_2	promoter	1972	2091	2698
FP014155_PNPLA7_2	promoter	1972	2074	2707
FP023931_ACOX1_3	promoter	1970	2381	3181
FP005370_AMT_6	promoter	1970	2501	3344
FP012713_AZIN1_1	promoter	1969	1990	2601
FP013715_RGS3_6	promoter	1968	2210	3087
FP009161_TXNDC5_2	promoter	1968	2356	3229
FP002322_RGS16_1	promoter	1968	2148	2809
FP027764_DGCR2_1	promoter	1967	3030	3582
FP022199_NUDT7_1	promoter	1967	9238	10391
FP009101_WRNIP1_1	promoter	1967	2302	2887
FP025396_ZNF430_1	promoter	1965	2447	3263
FP002892_COX20_3	promoter	1965	3189	4638
FP000608_AK2_1	promoter	1964	2525	3320
FP022242_MLYCD_4	promoter	1963	2145	2857
FP000421_GRHL3_1	promoter	1963	2392	3203
FP017287_RIMKLB_3	promoter	1962	2428	3259
FP016752_NPAT_1	promoter	1962	3462	4605
FP014649_ANAPC16_1	promoter	1961	2373	3415
FP027724_FTCD_1	promoter	1960	2234	2913
FP004046_ARL6IP6_3	promoter	1960	2348	3035
FP011363_FAM200A_1	promoter	1959	2645	3968
FP027732_C21orf58_2	promoter	1958	2254	2946
FP021617_SULT1A1_3	promoter	1956	2178	2572
FP000377_USP48_2	promoter	1955	2245	3011
FP006051_PCCB_1	promoter	1953	2273	2981
FP003323_ERLEC1_1	promoter	1953	2275	2863
FP026494_ZNF582_3	promoter	1952	2285	2908
FP024681_ATP8B3_1	promoter	1951	4562	5294
FP021317_ZNF263_1	promoter	1950	2321	3050
FP004949_GHRL_1	promoter	1950	2201	3096
FP012657_MTERF3_1	promoter	1949	2172	2982
FP024296_CDH2_2	promoter	1947	3337	4469
FP023195_NR1D1_2	promoter	1946	2284	3020
FP013042_SLC1A1_1	promoter	1946	2128	2703
FP014660_P4HA1_2	promoter	1945	2414	3541
FP008422_RAD50_10	promoter	1945	2383	3157
FP006382_ABCF3_2	promoter	1945	2323	3081
FP018112_CAND1_1	promoter	1944	2449	3601
FP004609_ABCB6_3	promoter	1943	2156	2653
FP014044_C9orf116_2	promoter	1942	2111	2796
FP012762_AARD_1	promoter	1940	2593	3619
FP014046_C9orf116_3	promoter	1939	2235	2846
FP007445_INPP4B_4	promoter	1939	3376	5052
FP024573_PQLC1_1	promoter	1938	2249	2869
FP016348_KDM2A_1	promoter	1938	2272	3224
FP024048_SLC38A10_1	promoter	1937	1958	2887
FP022203_WWOX_1	promoter	1937	2118	2826
FP021850_CHD9_2	promoter	1937	2219	3162
FP014130_MAN1B1_1	promoter	1935	2076	2544
FP004885_LMCD1_1	promoter	1935	2304	2994
FP009149_CAGE1_1	promoter	1934	2709	3681
FP001961_MEF2D_1	promoter	1934	2739	3431
FP001789_S100A13_1	promoter	1934	2438	3260
FP016049_RAB3IL1_1	promoter	1933	2285	2821
FP008827_SLC36A1_1	promoter	1933	2312	3118
FP012008_ARHGEF10_4	promoter	1932	2172	2924
FP028291_MKL1_1	promoter	1931	2216	2965
FP022948_KIAA0100_1	promoter	1931	1941	2780
FP021802_ZNF720_1	promoter	1931	2581	3627
FP000295_NECAP2_1	promoter	1931	2341	3307
FP013184_NFX1_1	promoter	1930	2234	3150
FP008809_SMIM3_1	promoter	1930	2188	3148
FP025548_APLP1_1	promoter	1927	2146	2594
FP018629_PITPNM2_3	promoter	1927	2515	3512
FP029104_TCEAL2_2	promoter	1926	2589	3447
FP020790_UBL7_1	promoter	1925	2387	3441
FP019040_TBC1D4_1	promoter	1923	2059	2923
FP016998_MSANTD2_1	promoter	1923	2251	2394
FP010668_SDK1_2	promoter	1923	2316	3141
FP001058_LEPROT_1	promoter	1923	2236	2663
FP009539_PPT2_5	promoter	1922	2957	3851
FP029552_FAM50A_1	promoter	1920	2601	2991
FP017632_FKBP11_1	promoter	1917	2269	2979
FP003614_VAMP5_2	promoter	1917	2394	3629
FP029364_ZNF75D_2	promoter	1915	2193	2898
FP002555_FAM72A_3	promoter	1915	2431	3112
FP000473_CEP85_1	promoter	1915	2185	3041
FP012387_PCMTD1_1	promoter	1914	2230	2853
FP002321_RNASEL_1	promoter	1913	2619	3613
FP000839_MUTYH_2	promoter	1913	2326	2951
FP015617_C11orf58_1	promoter	1912	2315	3355
FP013434_GOLM1_3	promoter	1912	2301	2849
FP008138_PDE8B_6	promoter	1911	1993	2389
FP022238_HSBP1_1	promoter	1910	2377	3057
FP000821_C1orf228_1	promoter	1909	2226	2606
FP011796_RAB19_1	promoter	1908	2417	3513
FP011765_ZC3HAV1_1	promoter	1908	2297	3168
FP008851_GEMIN5_1	promoter	1908	2295	2800
FP000277_FBLIM1_2	promoter	1907	2522	3490
FP021641_SLX1B_1	promoter	1904	2258	3088
FP023339_ETV4_3	promoter	1903	2157	2941
FP009247_E2F3_1	promoter	1903	2283	3166
FP026007_AP2S1_1	promoter	1902	2289	3519
FP015370_CHID1_2	promoter	1902	2189	2269
FP024377_KATNAL2_2	promoter	1901	2014	2717
FP014430_ZNF25_2	promoter	1901	2335	2921
FP002958_ASAP2_1	promoter	1900	2107	2672
FP001306_SLC44A3_3	promoter	1900	2150	2672
FP028349_A4GALT_1	promoter	1898	2258	3031
FP016350_ANKRD13D_2	promoter	1898	2279	3158
FP013163_MOB3B_1	promoter	1897	2276	3151
FP000407_PITHD1_1	promoter	1896	1971	2558
FP022905_KCNJ12_2	promoter	1895	2330	3026
FP021730_ZNF771_1	promoter	1894	2346	2951
FP004702_COPS7B_1	promoter	1893	2218	2971
FP002925_SH3YL1_2	promoter	1893	2119	2955
FP009521_C4B_1	promoter	1892	2148	3047
FP008014_KIF2A_2	promoter	1891	2072	2557
FP023413_MAP3K14_3	promoter	1888	2318	3188
FP015509_TAF10_1	promoter	1888	2281	2977
FP008218_RFESD_1	promoter	1887	2041	2808
FP007884_RICTOR_2	promoter	1887	2209	3304
FP017627_RND1_1	promoter	1886	2630	3898
FP009682_CDKN1A_1	promoter	1886	2225	2791
FP002161_TADA1_1	promoter	1886	2410	3305
FP016823_TTC12_1	promoter	1885	1901	2462
FP006947_UBA6_1	promoter	1884	2125	2639
FP019539_TRIM9_3	promoter	1882	2119	2802
FP009045_ZFP2_1	promoter	1882	1974	2547
FP024284_SS18_1	promoter	1880	2199	3066
FP018740_LATS2_2	promoter	1880	2138	2756
FP010789_KLHL7_1	promoter	1880	1942	2659
FP009838_MRPL14_2	promoter	1880	2108	2548
FP007491_LRBA_4	promoter	1880	2957	4095
FP018901_EPSTI1_1	promoter	1877	2326	3420
FP008456_TCF7_2	promoter	1877	2008	2735
FP020556_TCF12_4	promoter	1876	2197	2601
FP026456_NAT14_2	promoter	1875	2193	2619
FP025947_PPP1R13L_3	promoter	1874	2134	2853
FP018905_ENOX1_3	promoter	1874	2138	2660
FP021728_ZNF48_1	promoter	1872	1953	2487
FP006158_SERP1_1	promoter	1872	2124	2845
FP007585_CPE_1	promoter	1871	2141	2586
FP005477_PPM1M_2	promoter	1871	2076	2621
FP003127_EIF2B4_1	promoter	1871	2119	2841
FP000851_GPBP1L1_1	promoter	1871	2288	3167
FP010128_SIM1_1	promoter	1869	2386	3090
FP024269_ANKRD29_1	promoter	1868	2297	2722
FP011199_PHTF2_1	promoter	1868	2139	2816
FP010814_NFE2L3_1	promoter	1868	2055	2797
FP007926_ZNF131_3	promoter	1868	2097	2672
FP003493_CYP26B1_3	promoter	1868	2269	2932
FP027963_ASPHD2_1	promoter	1867	1975	2520
FP002460_PPP1R12B_1	promoter	1866	2319	3335
FP002138_HSD17B7_1	promoter	1865	2248	2942
FP023943_UBALD2_2	promoter	1864	2223	2998
FP022684_CNTROB_1	promoter	1862	2006	2612
FP013321_CBWD6_2	promoter	1862	2166	2698
FP007322_ANK2_2	promoter	1862	2336	3285
FP025592_ZNF567_2	promoter	1861	2124	2955
FP006995_MOB1B_1	promoter	1861	2306	3077
FP000763_C1orf50_2	promoter	1861	2040	2665
FP020323_CHAC1_2	promoter	1859	2186	2815
FP005399_RBM5_1	promoter	1859	2197	2919
FP006534_FYTTD1_1	promoter	1858	2097	2657
FP004399_SPATS2L_1	promoter	1857	2535	3654
FP024852_KHSRP_1	promoter	1856	2100	2677
FP017917_CDK2_2	promoter	1856	3151	4951
FP010462_PPP1R14C_1	promoter	1856	1938	2549
FP004607_ABCB6_4	promoter	1855	2180	2888
FP024545_CNDP2_1	promoter	1854	2402	3548
FP021694_HIRIP3_2	promoter	1854	2204	2838
FP019146_LIG4_1	promoter	1852	2090	2606
FP001887_MUC1_3	promoter	1852	2212	2744
FP013460_SHC3_3	promoter	1850	2261	3009
FP012346_IKBKB_1	promoter	1850	2132	2886
FP002819_COA6_1	promoter	1850	2440	3532
FP001458_PIFO_4	promoter	1850	2752	3611
FP014017_SURF4_1	promoter	1848	1999	2572
FP018802_CDX2_2	promoter	1847	2914	4250
FP029592_CLIC2_3	promoter	1844	2414	3378
FP026751_FERMT1_2	promoter	1844	2272	3022
FP021563_RBBP6_2	promoter	1844	2046	2545
FP008928_RANBP17_2	promoter	1844	2127	2638
FP009339_ZNRD1_1	promoter	1842	2342	3261
FP027689_C21orf2_3	promoter	1841	2305	3001
FP025260_GTPBP3_1	promoter	1840	2273	3013
FP014443_HNRNPF_4	promoter	1840	1921	2571
FP013500_NINJ1_1	promoter	1840	2076	2586
FP027246_ZFP64_1	promoter	1839	1968	2610
FP020075_HSP90AA1_2	promoter	1839	2680	3285
FP014960_SEC31B_1	promoter	1839	2551	3372
FP024881_ARHGEF18_1	promoter	1838	2049	2738
FP013299_SLC25A51_2	promoter	1838	2066	2542
FP011187_CCDC146_4	promoter	1838	2085	2405
FP015322_RNH1_1	promoter	1837	2269	2860
FP027018_MROH8_1	promoter	1835	2192	2910
FP014243_CDC123_1	promoter	1835	2310	3433
FP011885_ZNF775_3	promoter	1835	2305	3213
FP014202_FBXO18_1	promoter	1832	2117	2712
FP020505_MAPK6_1	promoter	1831	2303	2819
FP025438_ZNF507_1	promoter	1830	2088	2789
FP024641_SBNO2_3	promoter	1830	2163	3021
FP020847_TSPAN3_1	promoter	1830	2122	3003
FP008006_DEPDC1B_2	promoter	1830	2076	2766
FP007044_NAAA_1	promoter	1830	2081	2727
FP008145_SCAMP1_1	promoter	1829	2128	2652
FP026430_SYT5_2	promoter	1828	1949	2625
FP008333_SEMA6A_4	promoter	1828	2580	3402
FP027795_TBX1_1	promoter	1826	2066	2968
FP026875_ZNF337_1	promoter	1826	2023	2761
FP002839_GNG4_3	promoter	1826	2015	2611
FP014705_SAMD8_1	promoter	1825	2012	2461
FP004936_FANCD2OS_2	promoter	1825	1997	2531
FP002124_NOS1AP_2	promoter	1825	2286	3212
FP025975_DMWD_4	promoter	1824	2049	2785
FP024818_PTPRS_2	promoter	1823	1960	2598
FP022780_CDRT4_5	promoter	1823	2294	3121
FP010889_GGCT_1	promoter	1822	2160	3052
FP010658_BRAT1_1	promoter	1821	1984	2662
FP021736_ZNF747_6	promoter	1820	2383	3267
FP008032_TRIM23_1	promoter	1820	2243	3119
FP026214_MYBPC2_1	promoter	1819	2174	2964
FP028198_PICK1_1	promoter	1817	2066	2764
FP025997_CALM3_1	promoter	1817	1836	2444
FP007924_ZNF131_4	promoter	1816	2342	3365
FP006228_MFSD1_2	promoter	1816	2194	3051
FP023768_LRRC37A3_1	promoter	1814	1979	2388
FP015860_ACP2_1	promoter	1813	2042	2546
FP008304_SRP19_1	promoter	1810	2395	3678
FP003963_MZT2A_3	promoter	1810	2178	2884
FP029564_IKBKG_2	promoter	1809	2020	2399
FP026619_SRXN1_4	promoter	1808	2674	3559
FP001059_LEPR_3	promoter	1808	2074	2582
FP027872_PRAME_2	promoter	1807	2369	3049
FP024877_ZNF557_2	promoter	1807	2015	2637
FP028031_SEC14L2_1	promoter	1806	2115	2902
FP019030_DIS3_1	promoter	1806	2156	3081
FP014272_RPP38_2	promoter	1806	2217	2717
FP017732_ACVRL1_3	promoter	1805	2093	3049
FP023471_COPZ2_2	promoter	1804	2254	3025
FP025403_ZNF493_1	promoter	1803	2145	2980
FP018821_USPL1_2	promoter	1803	2262	2792
FP024527_CD226_4	promoter	1802	2412	3353
FP008706_NR3C1_3	promoter	1802	2417	3451
FP000203_UBIAD1_2	promoter	1802	2066	2526
FP006889_PDGFRA_5	promoter	1801	2297	2930
FP015272_ZNF511_3	promoter	1799	1995	2550
FP003465_TGFA_1	promoter	1799	2040	2622
FP018803_FLT3_1	promoter	1796	1853	2413
FP000198_SRM_1	promoter	1796	1926	2303
FP012483_SULF1_2	promoter	1794	2433	3183
FP025108_RNASEH2A_1	promoter	1793	2109	2695
FP003197_BIRC6_1	promoter	1793	1799	2651
FP005972_KIAA1257_1	promoter	1792	2157	3005
FP000897_TAL1_2	promoter	1791	2239	3184
FP015381_DUSP8_2	promoter	1790	2066	2692
FP014164_ZMYND11_4	promoter	1790	2010	2567
FP013116_HAUS6_1	promoter	1789	2059	2932
FP001650_MRPS21_1	promoter	1789	2317	3190
FP016361_CLCF1_5	promoter	1788	1967	2521
FP009374_TUBB_1	promoter	1785	1903	2521
FP023286_STAT5A_5	promoter	1784	2129	2893
FP016210_EHD1_1	promoter	1782	2125	2928
FP010706_RPA3_1	promoter	1782	2040	2688
FP016433_FADD_1	promoter	1781	2051	2757
FP014986_FBXW4_1	promoter	1781	1813	2494
FP012479_PREX2_1	promoter	1781	2289	3064
FP008951_CREBRF_2	promoter	1781	2179	2960
FP000797_ARTN_2	promoter	1780	2257	2944
FP017014_EI24_1	promoter	1779	1920	2559
FP007813_CDH12_2	promoter	1779	2387	3691
FP013031_VLDLR_2	promoter	1778	2083	2682
FP011599_FOXP2_4	promoter	1778	1848	2288
FP002541_SLC41A1_1	promoter	1778	2030	2730
FP007262_ARHGEF38_1	promoter	1776	2707	3982
FP000403_RPL11_1	promoter	1776	2430	3425
FP018942_NUDT15_1	promoter	1775	2158	2855
FP018445_RAD9B_2	promoter	1775	3125	4610
FP022688_ALOXE3_2	promoter	1774	2175	2941
FP018962_CAB39L_1	promoter	1774	2016	2659
FP016587_DDIAS_2	promoter	1774	2697	3562
FP002522_RBBP5_1	promoter	1774	2405	3391
FP004560_AAMP_1	promoter	1773	2066	2668
FP023885_NUP85_1	promoter	1772	2211	2740
FP011522_NAPEPLD_2	promoter	1772	1930	2449
FP006017_ACAD11_1	promoter	1772	2204	2985
FP008131_AGGF1_1	promoter	1770	2166	2714
FP005533_TKT_1	promoter	1770	1880	2424
FP021095_TM2D3_1	promoter	1769	2147	2854
FP004683_SP110_1	promoter	1769	2041	2565
FP017018_CHEK1_1	promoter	1768	2300	3010
FP023337_DHX8_1	promoter	1765	2267	3292
FP021228_RPS2_1	promoter	1764	3628	5504
FP005392_TRAIP_1	promoter	1764	2044	2823
FP001579_POLR3C_1	promoter	1763	2334	3241
FP008136_PDE8B_1	promoter	1761	2036	2962
FP025636_PPP1R14A_1	promoter	1760	2053	2547
FP001788_S100A1_3	promoter	1759	1974	2868
FP008591_ZMAT2_2	promoter	1758	2083	2861
FP006200_GMPS_2	promoter	1758	2207	2762
FP029001_CITED1_1	promoter	1757	1984	2703
FP023723_DCAF7_2	promoter	1757	2165	2878
FP025675_SARS2_2	promoter	1756	1930	2478
FP025425_PLEKHF1_1	promoter	1756	2010	2580
FP000569_TXLNA_1	promoter	1756	2111	2809
FP008255_FAM174A_1	promoter	1755	1942	2776
FP007780_FASTKD3_1	promoter	1755	2084	2612
FP007424_SETD7_2	promoter	1755	2075	2876
FP022293_SLC7A5_2	promoter	1753	2124	2625
FP018558_CABP1_1	promoter	1753	2715	4055
FP017459_C2CD5_2	promoter	1753	1800	2262
FP007147_HSD17B11_1	promoter	1753	2237	3226
FP017561_SLC2A13_1	promoter	1752	2070	2713
FP007419_NAA15_1	promoter	1752	2031	3020
FP014898_ARHGAP19_3	promoter	1751	2365	3146
FP029319_AIFM1_2	promoter	1750	1968	2503
FP010425_GRM1_1	promoter	1749	2564	3922
FP025597_ZNF345_1	promoter	1747	2142	2834
FP003940_IMP4_1	promoter	1747	1989	2633
FP006384_VWA5B2_1	promoter	1746	2019	2425
FP017191_CHD4_4	promoter	1745	2183	2889
FP014709_ZNF503_1	promoter	1745	2285	3264
FP024964_PPAN_2	promoter	1744	1948	2502
FP029590_CLIC2_1	promoter	1743	2806	4226
FP021999_KIAA0895L_2	promoter	1743	2127	2636
FP018485_RASAL1_2	promoter	1743	2271	3395
FP020984_PLIN1_1	promoter	1742	2488	3269
FP005176_RPL14_1	promoter	1742	1984	2668
FP001921_RIT1_2	promoter	1742	2492	3803
FP010697_ZNF12_1	promoter	1741	2124	2797
FP024272_LAMA3_2	promoter	1738	2182	2905
FP002519_NFASC_3	promoter	1738	2972	3881
FP001078_WDR78_3	promoter	1738	2184	2957
FP012162_EGR3_1	promoter	1737	1985	2660
FP012411_TGS1_1	promoter	1736	2056	2771
FP020311_ZFYVE19_2	promoter	1735	2026	2626
FP028573_FANCB_1	promoter	1734	1879	2401
FP015494_APBB1_1	promoter	1734	2164	3140
FP028490_SLC25A6_1	promoter	1732	1909	2545
FP021521_DNAH3_1	promoter	1731	2091	2734
FP008950_CREBRF_1	promoter	1731	2170	2726
FP025556_LRFN3_1	promoter	1730	2539	3748
FP021781_VKORC1_1	promoter	1730	2021	2445
FP027168_SLC2A10_3	promoter	1729	2577	3771
FP025051_PRKCSH_2	promoter	1729	2048	2780
FP023175_PNMT_2	promoter	1729	1970	2619
FP020237_SLC12A6_2	promoter	1729	1875	2522
FP014199_FAM208B_1	promoter	1728	1919	2609
FP023124_TBC1D3K_1	promoter	1727	2026	2513
FP022245_MBTPS1_2	promoter	1727	1966	2521
FP002300_TOR1AIP1_1	promoter	1727	2117	2609
FP001286_TMED5_2	promoter	1727	1989	2783
FP020281_PAK6_1	promoter	1726	2106	2861
FP020097_MARK3_1	promoter	1726	1989	2546
FP023032_TMEM98_2	promoter	1725	1983	2782
FP007354_MAD2L1_1	promoter	1725	2036	2816
FP022861_TRIM16L_1	promoter	1724	2054	2977
FP013278_GNE_1	promoter	1724	1877	2481
FP004811_NDUFA10_1	promoter	1723	1766	2513
FP029310_ZDHHC9_1	promoter	1722	2106	2659
FP011056_LANCL2_2	promoter	1722	2103	2924
FP006073_FAIM_3	promoter	1722	2150	2636
FP028206_CSNK1E_9	promoter	1720	1925	2629
FP017923_IKZF4_1	promoter	1720	2037	2597
FP007251_SLC9B1_1	promoter	1720	2193	3012
FP025713_FBL_1	promoter	1719	2139	2939
FP024619_MED16_2	promoter	1719	1875	2380
FP019839_JDP2_4	promoter	1719	2418	3168
FP020925_HOMER2_2	promoter	1718	2021	2581
FP003603_TGOLN2_1	promoter	1718	2042	2844
FP000601_S100PBP_3	promoter	1718	1975	2639
FP018780_RNF6_1	promoter	1717	2101	2970
FP000970_LRRC42_2	promoter	1716	1963	2194
FP017966_GLS2_1	promoter	1714	2660	3301
FP010787_FAM126A_1	promoter	1714	2065	2514
FP006428_DNAJB11_1	promoter	1714	1902	2716
FP005738_PCNP_1	promoter	1712	2071	2718
FP018975_TRIM13_3	promoter	1705	1920	2493
FP001419_GSTM4_1	promoter	1704	2133	2904
FP001119_CRYZ_1	promoter	1704	2209	2993
FP001105_PTGER3_1	promoter	1704	2172	2785
FP023649_MTMR4_1	promoter	1703	2089	2796
FP023444_ITGB3_4	promoter	1703	2788	3760
FP017955_CNPY2_1	promoter	1703	1904	2477
FP003265_LRPPRC_1	promoter	1702	2164	3068
FP028723_MED14_2	promoter	1701	1907	2443
FP021600_CLN3_5	promoter	1700	2235	3387
FP018430_GIT2_3	promoter	1700	1789	2358
FP026057_KDELR1_1	promoter	1698	2007	2555
FP026047_ZNF114_1	promoter	1698	2328	3006
FP022831_PEMT_3	promoter	1696	1862	2457
FP022241_MLYCD_3	promoter	1696	2082	2725
FP027365_GID8_1	promoter	1695	1812	2459
FP004783_UBE2F_4	promoter	1695	2710	3577
FP022742_GAS7_4	promoter	1694	2167	3040
FP009007_MXD3_1	promoter	1694	2140	2911
FP010067_ZNF292_1	promoter	1693	4968	6428
FP019288_AJUBA_7	promoter	1690	2151	2833
FP008167_MSH3_1	promoter	1690	1837	2316
FP007641_WDR17_2	promoter	1690	1767	2229
FP002084_NECTIN4_1	promoter	1690	2124	2670
FP000230_MFN2_2	promoter	1690	2011	2648
FP026297_ZNF350_1	promoter	1689	2241	3291
FP013553_NCBP1_1	promoter	1689	2087	2724
FP013463_SEMA4D_2	promoter	1688	1976	2801
FP013178_SMU1_3	promoter	1688	2553	3714
FP012449_PDE7A_1	promoter	1688	1906	2507
FP009174_GCNT2_4	promoter	1688	2964	4221
FP002288_TOR3A_1	promoter	1688	1896	2272
FP019731_RDH12_2	promoter	1687	2710	3831
FP011711_CEP41_1	promoter	1685	2058	2569
FP004305_FAM171B_1	promoter	1684	1913	2423
FP007928_NIM1K_1	promoter	1683	2056	2678
FP021941_NDRG4_4	promoter	1682	51265	3660
FP000899_TAL1_1	promoter	1682	1986	2564
FP021440_NOMO1_1	promoter	1681	2146	2844
FP028046_TCN2_3	promoter	1680	3169	4058
FP023620_DGKE_3	promoter	1680	1863	2432
FP023419_MAPT_2	promoter	1680	1954	2441
FP012055_SOX7_2	promoter	1680	1881	2499
FP002628_PPP2R5A_2	promoter	1680	2005	2505
FP026713_MAVS_1	promoter	1679	2044	2686
FP012375_MCM4_1	promoter	1679	1815	2555
FP016474_STARD10_2	promoter	1678	2044	2690
FP026326_ZNF600_1	promoter	1675	1942	2815
FP016904_IFT46_1	promoter	1675	2691	3515
FP001347_RTCA_1	promoter	1675	2018	2437
FP026824_RIN2_5	promoter	1674	2121	2856
FP001477_FAM212B_1	promoter	1674	2518	4453
FP018512_FBXO21_1	promoter	1673	1957	2460
FP006639_STX18_1	promoter	1672	2036	2752
FP015358_RPLP2_1	promoter	1671	1995	2864
FP008034_TRAPPC13_1	promoter	1671	2856	4460
FP008764_ABLIM3_4	promoter	1669	1938	2433
FP025254_ANKLE1_2	promoter	1668	2021	2616
FP022972_DHRS13_2	promoter	1668	1835	2214
FP014444_HNRNPF_1	promoter	1668	2099	2959
FP019748_ERH_1	promoter	1667	1954	2526
FP013266_MSMP_2	promoter	1667	1852	2235
FP002974_RRM2_2	promoter	1666	1946	2524
FP021343_GLIS2_1	promoter	1665	2150	3172
FP023692_BCAS3_1	promoter	1664	1935	2661
FP013969_MED27_1	promoter	1664	2109	3285
FP000716_ZMPSTE24_2	promoter	1662	2263	3128
